article_id,entail_prob,hallucination_penalty,top1
414,0.9955779314041138,0.0,Ajax lost ground on Dutch league leaders PSV Eindhoven after being held to a 2-2 draw. Heracles registered their first away win of the season with a 5-0 thumping of Venlo. Relegation-threatened Sparta Rotterdam and NEC Nijmegen both won.
415,0.9866144061088562,0.12,Queen Elizabeth opens Heathrow's $8.6 billion new Terminal 5 on Friday. The first flights from the new terminal are scheduled for March 27. It is part of a strategy which could lead to passenger numbers almost doubling to 122 million. Environmental groups have opposed the expansion of Heathrow Airport.
416,0.9663048982620239,0.0,"Coca Cola was born in Atlanta, Georgia, on May 8, 1886. The Coca-Cola Company is the world's largest beverage company. The company currently has over 400 different brands under its control. It employs approximately 71,000 people, including 58,000 in Africa."
418,0.9372518062591553,0.12,"Soyuz capsule carrying South Korea's first astronaut lands in northern Kazakhstan. Crew subjected to severe G-forces during the re-entry, officials say. Search helicopters took 25 minutes to find the capsule and determine that the crew was unharmed. In October, the Soyuz capsule landed 70 kilometers from the planned area."
419,0.8541107177734375,0.0,"NEW: ""I think God was holding my ass, teaching me that I hadn't been doing everything he wanted me to do,"" survivor says. James Kruger survived after Tuesday night's storm blew his house away above him. Pam Whitaker lost her home and everything in it, including the money from cashing her disability check. The trail of death stretched across four states, with four fatalities in Alabama."
420,0.9969276785850525,0.12,"Antonio Nararainsami, 36, died after falling four stories at Shea Stadium. Police say he was sitting on the banister of the escalator when he lost his balance. His daughter, Emily, says her father was not sliding on its banister when he fell."
421,0.9674609303474426,0.0,"Heather Mills awarded £24.3 million, far less than the £125 million she had sought. Mills represented herself and was a ""less than impressive witness,"" judge says. Mills lost her left leg below the knee in a 1993 traffic accident. Judge discounted many of Mills' arguments about personal wealth before and after marriage."
422,0.917639434337616,0.0,"Roger Bergendorff, 57, taken into custody Wednesday morning in Las Vegas, Nevada. He was hospitalized with what was diagnosed as ricin exposure in February. Ricin is a poison that can be made from the waste of castor bean processing. If convicted of all charges, he faces a maximum penalty of 30 years in prison."
423,0.9690279960632324,0.5,"Author says he plagiarized or made up portions of Lonely Planet guidebooks. Thomas Kohnstamm also claims he accepted free travel, violation of company policy. Lonely Planet publishes more than 500 titles and employs 300 authors. Publisher says ""urgent"" review of books did not reveal any inaccuracies."
424,0.9338240623474121,0.0,"Samsung Group chairman Lee Kun-hee plans to resign, Yonhap reports. Lee was indicted for tax evasion and breach of trust. Samsung is South Korea's largest conglomerate. It has annual sales of nearly $160 billion and accounts for 18 percent of S.Korea's output."
425,0.9669967889785767,0.12,Indonesian court sentences alleged military commander of al Qaeda-linked terror network. Abu Dujana is accused of direct involvement in Bali nightclub bombings of 2002. He is also suspected of plotting attacks on the Australian Embassy and J.W. Marriott hotel. Court declared Jemaah Islamiyah a terrorist organization Monday.
426,0.9553207159042358,0.5,"Anthropologist reconstructs Neanderthal vocal tracts to simulate their voice. Result is a single syllable that sounds like a frog croaking or a human burping. Neanderthals lacked ""quantal vowels"" modern humans use, anthropologist says. He plans to simulate an entire Neanderthal sentence."
427,0.8853147625923157,0.5,"""Flash-bang"" grenades were relabeled and sold to police after Navy deemed them faulty. Indictment alleges company officials bribed a federal official and paid for a strip club. Company, known as PSI, did not immediately respond to calls for comment."
428,0.9234141111373901,0.12,"Pentagon had contracts with three companies with ties to Warren Jeffs' sect. Some of the deals were made after Jeffs was named to the FBI's ""Most-Wanted List"" Jeffs is serving time in Utah after his 2007 conviction for being an accomplice to rape. Private investigator says dozens of companies tied to Jeffs are working on contracts."
430,0.9835753440856934,0.0,"U.S. military in Japan has charged a Marine with rape and other violations. Staff Sgt. Tyrone Luther Hadnott, 38, is accused of raping a 14-year-old girl. The rape accusation stirred memories of a brutal rape more than a decade ago. Prime Minister Yasuo Fukuda deplored as ""unforgivable"""
431,0.9774103760719299,0.0,"NEW: Sen. Barack Obama says Sen. Hillary Clinton is ""toughening"" him up. NEW: Obama mocks Clinton for throwing back a shot of whiskey in front of TV crews. Clinton has been hitting Obama hard after he referred to some small-town Pennsylvanians as ""bitter"""
432,0.9621452689170837,0.0,Germany striker Kevin Kuranyi scores the only goal as Schalke beat Hamburg 1-0. Werder Bremen share a thrilling 3-3 draw with Karlsruhe. Bayern Munich can go 12 points clear with a win over Stuttgart on Sunday. Nuremberg and Arminia Bielefeld draw 1-1 to stay bottom of the table.
435,0.9827147126197815,0.12,Mohtarma Benazir Bhutto died after being attacked during a political rally in Rawalpindi. Only apparent injury was a major trauma to the right side of the head. UK experts exclude this injury being an entry or exit wound as a result of gunshot.
436,0.971584141254425,0.5,"Storms that killed two people in northern Georgia spread Saturday night into South Carolina. Possible tornadoes downed trees, blew roofs off homes and broke power lines. Woman severely injured when a tree fell on her trailer, trapping her inside. About 56,000 customers remained without power Sunday morning."
437,0.8227984309196472,0.12,"Iraqi report on Blackwater shootings calls incident ""pre-meditated murder"" Report calls for $8 million in compensation for each of the 17 Iraqis who died. Report will be presented to Prime Minister Nuri al-Maliki's government for review. Blackwater security contractors were guarding a State Department convoy."
438,0.8646723031997681,0.0,"NEW: Bill Clinton denies saying Obama campaign played the race card on him. NEW: Clinton: ""You really got to go some to try to portray me as a racist"" Clinton compared Obama's showing in South Carolina to that of Jesse Jackson. Obama says he has no idea what Clinton meant."
439,0.982923150062561,0.12,"Fight breaks out at opening of massive Gadhafi National Mosque in Kampala. Ugandan and Libyan presidential guards fight during ceremony attended by heads of state. No leaders were hurt in the melee, though several were knocked over. Libyan and Ugandan protocol officials trade bitter accusations of disrespect."
440,0.9886226058006287,0.12,"Female suicide bomber apparently targeting Shiite worshippers kills at least 40. Karbala is a Shiite holy city, and the Imam Hussein shrine is one of Shiite Islam's holiest locations. U.S. Vice President Dick Cheney arrives in the Iraqi capital on an unannounced visit."
441,0.8653355836868286,0.12,Nadia Comaneci was the first gymnast in history to score a perfect 10. The 14-year-old Romanian won three gold medals at the 1976 Montreal Games. She was honored as a Hero of Socialist Labor on her return home. In 2000 she was named one of the athletes of the century by Laureus World Sports Academy.
443,0.9796242713928223,0.12,"Michigan is a swing state, producing narrow margins of victory for presidential candidates. Top-tier Democratic candidates have taken their names off the ballot. The state's economy is powered by the automotive industry. Michigan's unemployment rate, 7.4 percent, is higher than the national average of 5%."
444,0.8244016170501709,0.12,"NEW: Four U.S. soldiers killed when vehicle hit by IED in Baghdad. NEW: A fifth soldier wounded in the attack, which took place about 10 p.m. (3 p.M. ET) NEW: News of the 4,000 mark came on the same day that Iraq's national security adviser urged Americans to be patient with the progress of the war. Nearly 160,000 American troops remain in Iraq, and the war has cost about $"
445,0.98212069272995,0.0,Adam Gilchrist will retire from cricket at the end of the Australian summer. The 36-year-old chose Australia Day to make his decision public. Gilchrist broke the world record for the most wicketkeeping dismissals in Tests. Australia reached 322-3 at stumps on the third day of the fourth Test in Adelaide.
447,0.9814955592155457,0.0,Javier Zanetti scores a late volley to earn Inter Milan a 1-1 draw against Roma. Francesco Totti had given the visitors a deserved first-half lead. The draw maintains Inter's nine-point lead at the top of Serie A. AC Milan slipped to fifth place as they were held to a 1 -1 draw at Catania.
448,0.9909883141517639,0.0,Jean-Claude Darcheville and Nacho Novo both score twice as Rangers beat Hearts. Rangers win 4-0 to maintain four-point lead at top of Scottish Premier League. Scott McDonald and Georgios Samaras score as Celtic beat Inverness 2-1.
449,0.954378068447113,0.0,"Rozita Swinton, 33, has been arrested in a case that is not directly related to the Texas raid. Texas Rangers have said she is a person of interest in connection with the ranch calls. Calls in late March prompted authorities to raid the Yearning For Zion (YFZ) Ranch."
450,0.9536675810813904,0.0,"Victor Manuel Mejia Munera was one of Colombia's most sought-after criminals. He was wearing an American-style, desert-camouflage uniform when he was killed. He and his brother have been accused of running major drug rings in Colombia. The brothers also have faced narcotics-trafficking charges in the United States."
451,0.978749692440033,0.0,Some Democrats fear their party's method of picking a nominee might turn undemocratic. Party rules call for the votes of superdelegates to tip the balance. The party instituted the system to avoid the turmoil that a deadlocked race would create. Superdelegates are free to vote however they want.
452,0.9508833289146423,0.12,"Most children show signs they're ready to potty train between 18 and 24 months. For some kids, the toilet training process can take more than a year, or longer. A six-week program at Children's Hospital Boston is one of a handful around the country. A majority of the children who attend the class are dealing with constipation."
453,0.986417293548584,0.12,"""Grand Theft Auto IV"" expected to set sales records in gaming world this week. Some speculate that game will put a dent in opening weekend box office for ""Iron Man"" ""GTA IV"" is the ninth incarnation of a video game in which the user acts as a criminal."
454,0.9232800006866455,0.0,"NEW: Bobby Cutts Jr. apologizes, asks jury to spare his life. NEW: ""I pray that you find peace and you someday find room for forgiveness,"" he says. Cutts was convicted on February 15 of the murder of girlfriend Jessie Marie Davis. He was also convicted of the aggravated murder of Davis' unborn daughter."
455,0.9588013887405396,0.12,"NEW: ""The impact was direct. The aircraft is practically pulverized,"" firefighter says. Plane went missing while flying from Merida to the international airport near Caracas. The pilot did not check in with controllers 20 minutes into the flight, as scheduled. Witnesses saw the Santa Barbara Airlines plane go down, an official says."
456,0.9822460412979126,0.12,Man dressed as a priest caught at Amsterdam's airport with three kilos of cocaine. Police stopped the man as he was transiting on a flight from South America. He refused to be searched saying that he was a religious person. Dutch police trying to establish if the man is a real priest after he claimed to be senior member of clergy.
459,0.9384243488311768,0.0,"A Los Angeles, California, lawyer has come up with a series of cards geared toward prison inmates. Some express simple good wishes: ""We are all praying for you while you do your time"" Others dole out tough love: ""When you called last time, I was not very sympathetic"" More than 2.3 million people were in jails or prisons in the United States in 2008."
460,0.8560338020324707,0.12,"Final chapter in Microsoft's acclaimed video game series hit shelves at midnight. Xbox 360 game expected to shatter entertainment sales records within first 24 hours. CNN.com readers offer comparisons to ""Star Wars"" and ""Harry Potter"" ""Halo"" is not just a game, it's a lifestyle, a booming culture, fans say."
462,0.9844554662704468,0.0,"Courtney Larrell Lockhart, 23, of Smiths, Alabama, charged with capital murder. Burk, 18, from Marietta, Georgia, was found shot on Tuesday night. Police found a car -- which turned out to be Burk's -- on fire in a lot."
463,0.9928942322731018,0.12,"""Desperate Housewife"" star Tony Parker shares what's in her closet. Her favorite dress is a ""gorgeous 1950s-style cocktail dress by Gustavo Cadile"" Most expensive item is a hot-pink crocodile Hermès Birkin bag."
464,0.9571165442466736,0.0,NEW: Kenyan environmental activist Wangari Maathai places first seeds inside vault. Svalbard Global Seed Vault is located 130 meters (427 feet) inside a frozen mountain. The vault sits at the end of a 120-meter (131-yard) tunnel blasted inside the mountain. Eventually the vault will hold 4.5 million distinct samples of seeds.
465,0.9584764838218689,0.5,"White students at South Africa's Free State University make racist video. Video shows black housekeepers eating stew containing urine. Protesters march to residence where video was made, demand it be shut down. University officials and human rights groups in South Africa denounce the video, which surfaced Tuesday."
466,0.884717583656311,0.12,"Tornado damages trees, power lines, overturns 18-wheel truck in Tupelo, Mississippi. Mall at Barnes Crossing sustained ""minor property damage,"" general manager says. Airport closed for about 10 minutes while taxiway and runway were cleared. No reports of injuries; authorities assessing damages."
467,0.9824368953704834,0.0,"Saudi Arabia is awash in cash which keeps pouring into the world's largest oil producer. Last year alone, Saudi is estimated to have raked in about $200 billion from oil. Inflation is currently running at 9.6 percent -- a 30-year high. The kingdom's business community is concerned about the adverse effects of inflation."
469,0.962712287902832,0.12,"Sen. Barack Obama: Most important thing would be to deal with Iraq, al Qaeda in Afghanistan. Obama says U.S. influence around the world has been diminishing. Sen. Hillary Clinton would win West Virginia primary by ""big margin,"" Obama says. Obama deflected question about a potential joint ticket with Clinton."
470,0.9470629096031189,0.12,"Lufthansa flight scrapes wing during landing attempt in Hamburg, Germany. Dramatic amateur video of the incident appeared on the Internet. Plane recovered and landed safely the second time around, airline says. Damage to plane was minimal and not structural, airline spokesman says."
471,0.8112748861312866,0.0,"Richard Leith, 64, was babysitting his grandchild in the home. Both were transported to local hospitals, though Leith died later in the afternoon. The condition of the child, who was treated at Children's Hospital, is unknown. Several neighboring homes were damaged."
472,0.9288790225982666,0.12,"Dutch tourist says she recently spotted missing 4-year-old Madeleine McCann. Spokesman: She and a friend saw a child that they immediately took to be madeleine. A man who was with the child scooped the child up and took her out of the cafe. Police watched the closed-circuit video footage, an official says."
473,0.9667988419532776,0.0,"Ortega: ""We are breaking with the terrorist policies that the government of [Colombian President] Alvaro Uribe is practicing"" Ecuador has broken off relations with Colombia, and Venezuela says it has moved troops to its border with Colombia. Organization of American States passed a resolution Wednesday in hopes of easing tensions."
474,0.9736588001251221,0.12,"Five young men killed when car drove off end of private airstrip near Ocala, Florida. Car became airborne for 200 feet and slammed into an oak tree. All of the victims were declared dead at the scene. ""This had to be the worst vehicle crash that I have ever seen"""
476,0.9660454392433167,0.5,"Police dogs in Duesseldorf, Germany are now patrolling the pavement in protective shoes. The reason? Too many glass shards left by beer drinkers in the city center. Glass poses a problem for the police force's 20 German Shepherds and Belgian ShepherDS. Dogs need a month of training to get used to wearing the shoes."
478,0.9790334105491638,0.12,"U.N. anti-drugs chief denounces celebrities such as Amy Winehouse and Kate Moss. Antonio Maria Costa says alleged drug use is helping devastate West Africa. Comments published in opinion piece in British newspaper The Observer. Winehouse's spokesman calls Costa a ""ludicrous man"""
479,0.9688803553581238,0.12,"Fight breaks out at opening of massive Gadhafi National Mosque in Kampala. Ugandan and Libyan presidential guards fight during ceremony attended by heads of state. No leaders were hurt in the melee, though several were knocked over. Libyan and Ugandan protocol officials traded bitter accusations of disrespect and racism."
480,0.9885801672935486,0.0,Lionel Messi will be out of action for six weeks after tearing a muscle in his left leg. Messi picked up the injury after 34 minutes during Barcelona's 1-0 victory over Celtic. It is third time in the last three years that Messi has had the same injury.
481,0.8525930643081665,0.12,"Remains of adult and fetus found in shallow grave in backyard of suspect. Cpl. Cesar Armando Laurean charged with first-degree murder in Marine's death. Laurean, 21, of Nevada, is believed to be driving a black Dodge pickup. Marine disappeared when she was eight months pregnant."
482,0.9826479554176331,0.5,"NEW: U.S. Embassy in Belgrade evacuating nonessential personnel. NEW: Spokesman says embassy will remain closed until Monday or Tuesday. U.s. ambassador, Cameron Munter, is staying, officials say. Violence erupted after demonstrations by thousands of Serbs against independence."
483,0.9757494926452637,0.0,"Authorities confirmed Tuesday that captive animals in two of China's major panda reserves were alive. Concern arose in the international wildlife community over damage to the animals' habitat. The mountainous, densely wooded region is the natural habitat for most of the 1,200 giant pandas."
484,0.8669834733009338,0.0,"NEW: With 99 percent of precincts in, Clinton has 54 percent of the vote in Ohio. NEW: Obama leads Clinton 56 percent to 44 percent in Texas caucuses. Clinton wins Ohio, Rhode Island, Vermont primaries. Clinton had been expected to do well in Ohio, where blue-collar workers support her."
485,0.8804552555084229,0.0," wire was about 4 feet high when pulled tight, or about neck level for an ATV. ""It was configured in a way so that, if it was pulled, it would take off the head of a Border Patrol agent,"" official says. Officials suspected that drug or illegal immigrant smugglers were involved."
486,0.8344910740852356,0.0,"NEW: Sen. Hillary Clinton congratulates Sen. Barack Obama. NEW: Former Sen. John Edwards says he's ""in this for the long haul"" With 99 percent of precincts reporting, Obama had 55 percent of the vote. Clinton was second with 27 percent, followed by Edwards with 18 percent."
487,0.9400181174278259,0.0,"Jamiel Shaw, 17, was shot to death in Los Angeles on March 2. Gang members asked him if he was in a gang, police say; he didn't have time to say ""no"" Pedro Espinoza, a 19-year-old member of the Hispanic 18th Street Gang, charged. Police chief calls on community to help police locate a second suspect."
488,0.9552776217460632,0.0,Lewis Hamilton is set to become one of the most marketable sport stars in the world. The 23-year-old signed a five-year contract with McLaren worth an estimated $140m. If he can maintain the buzz created by his first season in Formula One he will earn more than Michael Schumacher.
490,0.9764811992645264,0.0,"Red Cross President and CEO Mark W. Everson steps down after revelations. He was ""engaged in a personal relationship with a subordinate employee"" Everson, 53, said he was leaving the $500,000-per-year job ""for personal and family reasons"" Board of governors appointed Mary S. Elcano, general counsel, as interim president."
491,0.9832724332809448,0.0,"Most of Canada's 2,500 troops in Afghanistan are in Kandahar province. The Canadian mission in Afghanistan was to end next February. Supporters of the mission argue that Canadians have made progress. The cost of maintaining a troop presence in Afghanistan has not been disclosed to the public."
492,0.9660454392433167,0.5,"Police dogs in Duesseldorf, Germany are now patrolling the pavement in protective shoes. The reason? Too many glass shards left by beer drinkers in the city center. Glass poses a problem for the police force's 20 German Shepherds and Belgian ShepherDS. Dogs need a month of training to get used to wearing the shoes."
493,0.9260021448135376,0.0,Barcelona are ready for twice world player of the year Ronaldinho to move on. Brazilian midfielder struggled with injuries and poor form last season. AC Milan showed an interest in signing him and his brother Robert De Assis said personal terms had been agreed but the clubs failed to reach agreement.
495,0.9712939262390137,0.12,"Immigration and Customs Enforcement releases more than 100 photos of Halloween party. One photo shows an employee in prison stripes, dreadlocks and face-darkening makeup. ICE chief Julie Myers ordered the photos deleted because they were inappropriate. Sen. Claire McCaskill put a ""hold"" on Myers' confirmation because of the hubbub."
496,0.9506280422210693,0.0,"NEW: Hazardous materials teams are still cleaning up a toxic chemical spill. NEW: ""Hazmat says that clean up is moving quickly and on track,"" Lafayette police say. Two train cars leaked highly corrosive hydrochloric acid after a derailment. The spill caused a toxic cloud to form above the site."
